First Name,Surname,country,age,OVR,Bat OVR,IQ,Technique,Power,Running,Bowl OVR,WicketTaking,Econ,Accuracy,Cltch
Vishva,Wijeratne,Sri Lanka,30,41,41,51,43,30,52,23,26,15,32,36
Kirk,McKenzie,West Indies,21,41,41,41,42,42,30,24,27,15,33,37
Priviledge,Chesa,Zimbabwe,21,41,10,12,5,12,12,41,38,43,37,46
Sam,Elliot,Australia,22,41,17,22,12,15,25,41,35,48,37,42
Sakuna,Liyanage,Sri Lanka,19,41,41,35,40,46,33,24,27,15,33,37
Jalat,Khan,Afghanistan,41,40,40,35,38,45,37,22,24,14,30,34
Riaz,Hassan,Afghanistan,19,40,40,40,40,40,29,24,27,15,33,37
Yousuf,Shah,Afghanistan,23,40,40,50,43,26,52,24,27,15,33,37
Steven,McGiffin,Australia,25,40,39,50,42,25,50,36,33,36,36,48
Karthik,Pillai,Bulgaria,22,40,17,12,17,22,11,40,35,44,37,45
Kalum,Akurugoda,Hungary,31,40,32,22,23,49,14,40,40,43,35,32
Kengo,Bam,India,33,40,14,16,11,14,16,40,39,42,37,43
Ranjeet,Nikam,India,22,40,40,38,39,41,45,24,27,15,33,37
Abhishek,Thakuri,India,23,40,40,43,41,35,37,24,27,15,33,37
Max,Burton,Ireland,21,40,40,37,39,44,31,24,27,15,33,37
Sukhdeep,Singh,Kenya,21,40,39,39,41,37,51,35,29,39,38,38
Lefulere,Monanthane,Lesotho,23,40,23,29,22,17,33,40,41,37,36,47
Kalki,Kumar,Malta,31,40,19,16,20,21,11,40,34,46,37,44
Joshua,Ayannaike,Nigeria,29,40,39,44,39,35,43,25,28,16,34,39
Daniel,Gim,Nigeria,26,40,31,39,29,24,46,40,41,38,39,41
Tafseer,Ali,Norway,32,40,28,38,27,21,21,39,40,40,37,39
Mohmad,Sohel Patel,Panama,30,40,39,37,38,43,40,24,27,15,33,38
Yves,Kamanzi,South Africa,23,40,18,12,17,22,26,40,34,46,37,43
Stefan,Tait,South Africa,26,40,18,12,17,21,29,40,35,45,37,41
Sandun,Abeyawardhana,Sri Lanka,21,40,18,12,17,22,27,39,31,47,38,44
Kasun,Abeyrathne,Sri Lanka,23,40,40,38,41,42,34,24,27,15,33,37
Pathum,Dilshan,Sri Lanka,31,40,39,33,38,47,37,23,26,15,32,36
Nawanjaya,Fernando,Sri Lanka,25,40,13,17,8,13,15,40,32,49,38,41
Umesh,Lakshan,Sri Lanka,22,40,40,45,42,32,51,24,27,15,33,37
Duvindu,Ranatunga,Sri Lanka,17,40,24,29,24,18,29,40,34,45,38,47
Samitha,Ranga,Sri Lanka,24,40,36,51,36,25,33,39,30,50,39,33
Avishka,Tharindu,Sri Lanka,20,40,40,42,42,35,55,24,27,15,33,37
Ahan,Wickramasinghe,Sri Lanka,20,40,40,48,43,28,52,24,27,15,33,37
Tharinda,Wijesinghe,Sri Lanka,24,40,40,49,40,31,52,24,27,15,33,37
Wynand,Boshoff,Sweden,32,40,40,46,41,32,53,24,27,16,33,38
Tunahan,Turan,Turkey,24,40,14,21,9,13,7,40,41,40,38,42
Sunil,Yadav,India,30,40,26,29,28,19,50,40,35,44,38,46
Naveed,Obaid,Afghanistan,21,39,39,41,40,37,37,24,27,15,33,37
Shabir,Noori,Afghanistan,30,39,39,39,38,39,38,23,26,15,32,37
Josh,Kann,Australia,22,39,18,12,17,22,23,39,40,36,36,47
Nathan,McSweeney,Australia,23,39,37,41,40,31,44,38,30,46,38,42
Jonathan,Merlo,Australia,23,39,38,36,42,35,46,36,30,41,38,38
Nathan,Banner,Belize,17,39,25,33,23,17,40,39,35,41,37,45
Priyansh,Arya,India,21,39,38,35,40,43,17,24,27,15,33,37
Avneesh,Sudha,India,20,39,39,35,40,41,37,33,29,36,36,33
Jaideep,Bhambhu,India,23,39,30,31,35,22,57,39,32,45,38,41
Mandup,Bhutia,India,27,39,28,26,26,32,27,39,35,44,38,38
Dipayan,Debbarma,India,22,39,39,48,38,29,49,24,27,15,33,37
Samit,Gohel,India,31,39,39,44,41,32,39,23,26,15,32,36
Abdul Hadi,,India,38,39,35,41,34,33,29,38,37,40,36,36
Elligaram,Sanketh,India,22,39,18,12,17,22,25,39,34,44,37,46
B,Shiva,India,26,39,17,12,17,21,26,39,33,43,36,46
Samrat,Singha,India,32,39,38,42,38,36,35,23,26,15,32,36
Mohamed,Azzam,Maldives,30,39,39,47,41,30,37,25,28,16,34,39
Shunan,Ali,Maldives,24,39,28,43,25,17,35,38,33,42,37,49
Zoheb,Malek,Malta,33,39,17,12,16,20,30,39,34,44,36,42
Jakob,Bhula,New Zealand,22,39,17,12,17,22,19,39,34,44,37,46
Hiri,Hiri,Papua New Guinea,27,39,26,30,24,21,39,39,29,49,40,37
Mohammad,Taha,Pakistan,21,39,38,44,40,31,49,38,30,46,38,34
Gurbhupinder,Chohan,Philippines,26,39,35,40,37,29,36,38,37,39,37,40
David,Uwimana,Rwanda,24,39,38,54,37,28,29,24,27,16,33,38
Lansana,Lamin,Sierra Leone,36,39,39,49,38,31,34,31,28,32,35,35
Valentine,Kitime,South Africa,19,39,39,36,40,41,38,24,27,15,33,37
Sizwe,Masondo,South Africa,35,39,39,44,40,34,44,23,26,15,31,36
Rivaldo,Moonsamy,South Africa,25,39,39,43,39,34,39,30,28,30,35,35
Amshi,de Silva,Sri Lanka,20,39,37,25,40,45,38,37,34,40,37,43
Sahil,Dias,Sri Lanka,19,39,38,42,38,36,38,24,27,15,33,37
Nimesh,Mendis,Sri Lanka,23,39,34,32,36,31,46,38,30,46,38,38
Ravindu,Rathnayake,Sri Lanka,21,39,39,41,41,35,45,24,27,15,33,37
Rahul,Gowthaman,Sweden,27,39,38,49,40,28,33,24,27,15,33,38
Stefan,Franklin,Switzerland,28,39,29,33,32,20,53,39,34,42,37,46
Thomas,Lawes,England,19,39,26,36,25,17,38,39,35,42,36,43
Ijaz,Ahmad Ahmadzai,Afghanistan,19,38,38,14,41,57,23,24,27,15,33,37
Xavier,A Crone,Australia,24,38,15,19,11,14,15,38,33,40,36,47
Chris,Sabburg,Australia,32,38,34,39,34,27,40,37,27,47,38,34
Salman,Hossain,Bangladesh,27,38,37,46,38,28,45,34,28,40,37,35
Israr,Khan,Germany,33,38,16,12,16,21,16,38,33,42,36,45
Joseph,Theodore,Ghana,22,38,38,30,37,45,32,25,28,16,34,39
Akramullah,Malikzada,Hungary,29,38,10,13,6,12,5,38,41,33,36,44
Abhishek,Das,India,31,38,38,45,39,32,33,23,26,15,32,36
Johnson,Singh,India,22,38,37,47,35,32,23,36,29,43,38,33
Manogaran,Pooviarasan,India,21,38,12,18,8,12,9,38,35,41,36,43
Rohit,Shah,India,24,38,38,52,38,25,38,24,27,15,33,37
Hardik,Tamore,India,24,38,38,39,38,37,38,24,27,15,33,37
Yogesh,Tiwari,India,24,38,38,37,36,42,25,24,27,15,33,37
Jamie,Grassi,Italy,23,38,38,42,38,34,39,24,27,16,33,38
Ayaj,Patel,Lesotho,26,38,37,36,34,43,20,24,27,16,33,38
Agostinho,Navicha,Mozambique,18,38,38,40,34,39,39,25,28,16,34,38
Francoise,Stoman,Portugal,22,38,38,45,34,35,37,25,28,16,34,38
Osman,Sankoh,Sierra Leone,21,38,13,19,8,12,15,38,33,40,37,49
Rezza,Gaznavi,Singapore,29,38,38,41,37,34,49,25,28,16,34,38
Khaif,Patel,South Africa,19,38,37,48,39,25,51,24,27,15,33,37
Liam,Peters,South Africa,25,38,38,45,41,30,44,24,27,15,33,37
Jason,Raubenheimer,South Africa,23,38,33,37,30,31,44,38,32,42,37,41
Tharindu,Amarasinghe,Sri Lanka,18,38,38,35,37,42,38,24,27,15,33,37
Chathuranga,Jayathilake,Sri Lanka,31,38,38,33,36,43,37,23,26,15,32,36
Asanka,Manoj,Sri Lanka,25,38,18,12,17,21,31,38,33,42,37,48
Romesh,Nallaperuma,Sri Lanka,24,38,38,47,39,29,44,24,27,15,33,37
Dulaj,Ranatunga,Sri Lanka,23,38,38,44,39,31,53,24,27,15,33,37
Manushka,Samith,Sri Lanka,22,38,17,12,17,22,11,38,33,42,37,48
Phiriyapong,Suanchuai,Thailand,20,38,38,49,36,31,35,25,28,16,34,39
Tunahan,Ulutuna,Turkey,20,38,21,19,17,27,21,37,29,45,39,38
Jared,Warner,England,25,38,18,25,16,15,12,38,34,42,36,43
Ikram,Alikhil,Afghanistan,21,37,37,41,39,30,53,24,27,15,33,37
Islam,Zazai,Afghanistan,19,37,37,46,39,26,50,24,27,15,33,37
Sediqullah,Pacha,Afghanistan,23,37,37,33,36,41,35,24,27,15,33,37
Jack,Clayton,Australia,23,37,36,33,37,41,23,24,27,15,33,37
Maqsood,Ahmad,Belgium,37,37,36,36,39,34,41,23,26,15,32,36
Travis,Samuels,Belize,24,37,33,40,34,25,44,36,32,39,37,42
Josh,Bohannon,England,25,37,36,40,40,30,38,24,27,15,33,37
Iqlas,Naha,India,27,37,37,38,38,32,49,24,27,15,32,37
Lee,Yong Lepcha,India,30,37,20,26,16,17,27,37,34,38,38,42
Akash,Sengupta,India,21,37,18,25,16,15,14,37,34,39,36,46
Nihal,Surlaker,India,24,37,27,36,27,18,36,37,34,38,36,46
Tanush,Gusain,India,21,37,37,33,37,42,23,24,27,15,33,37
Andrew,Vanlalhruaia,India,35,37,16,11,16,20,25,37,36,38,35,39
Vijai,Raja,India,23,37,12,18,8,12,8,37,33,38,36,49
Vikash,Kumar,India,25,37,37,31,42,37,48,24,27,15,33,37
Tony,Whiteman,Luxembourg,53,37,36,40,38,34,23,31,32,32,30,28
Mohammad,Afzal,Pakistan,26,37,37,38,41,34,29,24,27,15,32,37
Jan,Coetzer,South Africa,19,37,19,27,15,15,17,37,34,38,36,46
Atwell,Mokgoloboto,South Africa,22,37,17,12,17,22,15,37,33,40,36,48
Sumith,Bandara,Sri Lanka,28,37,12,17,7,12,4,37,33,38,35,45
Amith,Eranda,Sri Lanka,33,37,36,42,36,31,45,35,28,41,36,33
Sukitha,Manoj,Sri Lanka,19,37,37,38,38,36,36,24,27,15,33,37
Hasitha,Perera,Sri Lanka,35,37,36,37,37,34,44,23,26,15,31,36
Muditha,Premadasa,Sri Lanka,21,37,37,51,37,24,45,24,27,15,33,37
Ishan,Rangana,Sri Lanka,29,37,36,40,36,33,48,23,26,15,32,37
Ajeet,Singh Dale,England,22,37,12,18,8,12,12,37,35,39,35,43
Mohammad,Akram,Afghanistan,22,36,36,35,35,39,35,24,27,15,33,37
Muhammad,Zaghlool,Belize,41,36,15,10,15,18,21,36,31,39,34,43
Fayaz,Mohammad,Bulgaria,46,36,36,28,40,38,40,28,26,27,31,32
Lingeswaran,Canessane,France,19,36,36,43,40,24,52,25,28,16,34,38
Suventhiran,Santhirakumaran,France,29,36,36,46,37,27,34,24,27,15,33,37
Azmat,Ali,Germany,35,36,35,39,32,35,36,34,29,36,35,40
Khawlhring,Lalremruata,India,35,36,36,43,34,31,36,23,26,15,31,36
Joseph,Lalthankhuma,India,21,36,22,29,20,17,33,35,29,41,37,38
Devender,Lochab,India,29,36,36,42,35,32,37,23,26,15,32,37
Logesh,Prabagaran,India,22,36,13,19,8,12,10,36,33,35,35,48
Md,Nazim,India,30,36,26,31,27,18,44,36,32,37,35,48
Narisingh,Yadav,India,30,36,36,40,34,35,29,23,26,15,32,36
Karnajit,Yumnam,India,24,36,36,41,35,31,38,24,27,15,33,37
Advyth,Manepalli,Luxembourg,34,36,35,38,38,32,28,24,27,15,32,37
Hila,Vare,Papua New Guinea,20,36,36,37,39,30,51,25,28,16,34,38
Sarmad,Hameed,Pakistan,28,36,35,36,36,36,28,24,26,15,32,37
Mahmud,Jasat,Panama,29,36,35,47,36,25,30,32,30,31,36,40
Neil,Karnik,Singapore,17,36,18,13,18,22,19,36,34,36,36,47
Jarred,Alder,South Africa,24,36,36,48,39,20,57,24,27,15,33,37
Damidu,Ashan,Sri Lanka,27,36,36,49,37,23,44,24,27,15,32,37
Dulaj,Ashen,Sri Lanka,21,36,26,35,24,17,41,36,30,41,37,35
Sachin,Dalpethado,Sri Lanka,26,36,36,42,36,30,38,24,27,15,32,37
Raveen,de Silva,Sri Lanka,19,36,32,35,37,22,58,35,30,40,37,36
Kavindu,Ediriweera,Sri Lanka,23,36,35,46,36,22,47,35,30,39,37,40
Lasen,Gunaratne,Sri Lanka,20,36,18,12,17,22,28,36,34,37,35,46
Dunith,Jayatunga,Sri Lanka,21,36,36,43,36,27,52,24,27,15,33,37
Charuka,Tharindu,Sri Lanka,21,36,18,24,14,15,26,36,28,42,38,40
Sudheera,Weeraratne,Sri Lanka,20,36,35,34,37,31,46,35,31,37,36,39
Emi̇n,Kuyumcu,Turkey,31,36,23,33,18,17,29,36,33,35,35,48
Anthony,Bramble,West Indies,31,36,36,36,37,37,31,23,26,15,32,36
Haji,Murad Muradi,Afghanistan,33,35,35,41,32,33,24,23,26,15,32,36
Kamran,Hotak,Afghanistan,17,35,35,53,34,18,45,24,27,15,33,37
Yama,Arab,Afghanistan,18,35,17,12,17,22,20,35,34,33,34,46
Joey,Evison,England,20,35,18,12,17,22,28,35,33,33,35,49
Amith,Sarma,Germany,39,35,35,41,35,28,37,23,25,15,31,35
Vipin,Dhaka,India,25,35,34,43,36,26,34,24,27,15,33,37
Arkaprabha,Sinha,India,24,35,35,38,35,34,29,24,27,15,33,37
Ansh,Trivedi,Luxembourg,19,35,18,12,17,22,19,35,33,33,35,49
Khizer,Ahmed,Norway,30,35,35,45,36,26,32,24,27,16,33,38
Usman,Khalid,Saudi Arabia,38,35,34,37,33,34,31,23,25,15,31,35
Muhammad,Asjed,Spain,33,35,35,31,38,35,36,33,29,36,36,38
Shalin,de Mel,Sri Lanka,20,35,35,35,34,36,40,24,27,15,33,37
Methsith,Jayamanne,Sri Lanka,24,35,26,32,23,22,27,34,28,40,37,36
Chamod,Sandaru,Sri Lanka,21,35,29,33,30,23,39,34,30,39,37,34
Hashan,Vimukthi,Sri Lanka,25,35,35,32,34,39,40,24,27,15,33,37
Ismaeel,Zia,Sweden,20,35,35,37,35,32,40,25,28,16,34,38
Zamoyoni,Jabeneke,Tanzania,28,35,21,28,18,16,34,35,29,39,37,39
Rahim,Mangal,Afghanistan,27,34,34,36,33,32,42,24,27,15,32,37
Esteban,Nino,Argentina,36,34,29,30,34,20,54,34,30,36,35,37
Osman,Khan,Austria,17,34,18,12,17,22,23,34,33,30,35,49
Umer,Imtiaz,Bahrain,39,34,34,37,33,34,28,23,25,14,31,35
Tenjin,Rabgey,Bhutan,15,34,34,37,35,29,38,24,27,16,33,38
Nico,Reifer,England,21,34,34,19,35,49,20,24,27,15,33,37
Chongtham,Mehul,India,33,34,18,24,15,14,19,34,33,33,34,44
Abdul Hadi,,India,26,34,17,12,17,21,26,34,32,31,34,48
S,Karthik,India,32,34,34,31,33,36,40,23,26,15,32,36
Larry,Sangma,India,29,34,29,33,28,27,26,34,28,39,37,35
Shubham,Sharma,India,28,34,34,37,33,31,39,24,26,15,32,37
Jayanta,Sagatpam,India,29,34,34,42,33,30,26,23,26,15,32,37
Sunil,Salam,India,26,34,17,12,17,21,13,34,32,31,34,48
Ashish,Thapa,India,28,34,34,44,32,25,36,24,26,15,32,37
Salim,Guzman,Panama,31,34,34,32,33,40,13,24,27,15,33,37
Jordan,Alegra,Philippines,23,34,34,48,34,22,25,24,27,16,33,38
Grant,Russ,Philippines,31,34,33,40,34,27,36,31,30,30,35,37
Vimal,Kumar,Philippines,42,34,25,41,21,14,28,34,30,37,34,33
Wandile,Makwetu,South Africa,23,34,33,40,35,25,39,24,27,15,33,37
Orapeleng,Motlhoaring,South Africa,20,34,34,38,34,28,41,24,27,15,33,37
Daniel,Smith,South Africa,20,34,34,40,32,29,40,24,27,15,33,37
Vinura,Dulsara,Sri Lanka,22,34,34,39,34,28,45,24,27,15,33,37
Madushanka,Ekanayake,Sri Lanka,30,34,33,46,36,19,43,23,26,15,32,36
Umesh,Kasun,Sri Lanka,25,34,34,32,36,34,30,24,27,15,33,37
Fred,Achelam,Uganda,21,34,34,33,30,36,42,26,29,16,35,40
Leonardo,Julien,West Indies,20,34,34,45,33,27,18,24,27,15,33,37
Abdul,Malik,Afghanistan,24,33,33,35,33,29,40,24,27,15,33,37
Mohammad,Ishaq,Afghanistan,17,33,33,34,31,35,23,24,27,15,33,37
Abdul Hadi,,Afghanistan,24,33,19,25,16,15,28,33,33,29,34,48
Pedro,Bruno,Argentina,34,33,33,44,33,21,42,24,26,15,32,37
Nicholas,Bertus,Australia,29,33,33,43,37,20,45,23,26,15,32,37
Ranjung,Mikyo Dorji,Bhutan,22,33,33,34,27,39,21,24,28,16,34,38
Jalon,Linton,Cayman Islands,38,33,33,43,33,27,25,23,25,15,31,35
Wasal,Bitis,Croatia,40,33,12,16,8,12,8,33,28,37,34,34
Christodoulos,Bogdanos,Greece,22,33,33,42,32,24,38,24,27,16,33,38
Al,Bashid Muhammed,India,24,33,33,44,30,26,32,24,27,15,33,37
Shashi,Anand,India,24,33,13,19,8,12,11,33,32,30,34,49
Sedezhalie,Rupero,India,24,33,33,35,33,31,27,24,27,15,33,37
Abhijeet,Tomar,India,27,33,33,40,33,28,26,24,27,15,32,37
Mohleki,Leoela,Lesotho,20,33,33,42,36,20,53,24,27,15,33,38
Amit,Halbhavi,Luxembourg,32,33,33,36,34,30,21,24,26,15,32,37
Bibek,Yadav,Nepal,18,33,27,31,26,24,31,33,30,33,36,41
Ma'ara,Ave,New Zealand,24,33,33,33,34,31,36,24,27,15,33,37
Matthew,Hay,New Zealand,24,33,33,26,34,37,39,24,27,15,33,37
Segun,Olayinka,Nigeria,33,33,33,31,28,41,17,23,26,15,32,36
Richard,Goodwin,Philippines,35,33,24,32,23,18,25,33,29,36,36,33
Imran,Haider,Romania,42,33,33,31,33,35,23,22,25,14,30,34
Didier,Ndikubwimana,Rwanda,18,33,32,43,31,24,41,24,27,16,33,38
Arvind,Kerai,Sierra Leone,35,33,31,40,28,25,35,32,28,35,36,36
Thevindu,Senarathne,Sri Lanka,21,33,33,34,35,29,43,24,27,15,33,37
Ranuda,Somarathne,Sri Lanka,19,33,33,46,34,19,51,24,27,15,33,37
Jake,Carder,Australia,26,32,32,43,35,19,45,24,27,15,32,37
T'shaka,Patterson,Belize,32,32,26,35,23,20,26,32,30,32,35,36
James,Moses,Botswana,56,32,21,20,21,22,20,32,25,41,30,23
Idriss,Tchakou,Cameroon,29,32,23,31,20,19,16,31,30,31,35,35
George,Drissell,England,23,32,17,12,17,22,23,32,30,31,35,42
Husnain,Kabeer,Germany,26,32,31,39,35,20,46,24,27,15,33,37
Suraj,Ahuja,India,22,32,32,34,33,28,41,24,27,15,33,37
Abdul Hadi,,India,19,32,31,34,33,27,35,24,27,15,33,37
Yash,Kothari,India,26,32,32,37,32,27,37,24,27,15,32,37
Nalin,Mishra,India,26,32,32,34,32,29,33,24,27,15,32,37
Mohit,Ahlawat,India,26,32,32,31,31,32,40,24,27,15,32,37
Rojith,Ganesh,India,28,32,32,38,33,24,39,30,29,28,34,39
Theo,Lawson,Ireland,33,32,32,28,32,34,31,23,26,15,32,36
Josh,Clough,Isle of Man,18,32,31,42,32,19,52,24,27,15,33,37
Olayinka,Olaleye,Nigeria,21,32,32,29,32,37,17,24,27,16,33,38
Hasan,Mohsin,Pakistan,24,32,32,34,33,28,43,24,27,15,33,37
Sudhakar,Koppolu,Slovenia,29,32,21,29,20,16,19,32,29,32,35,39
Janishka,Perera,Sri Lanka,21,32,32,44,34,19,39,24,27,15,33,37
Pavan,Rathnayake,Sri Lanka,19,32,32,31,33,30,45,24,27,15,33,37
Dilshan,Sanjeewa,Sri Lanka,24,32,32,32,30,30,46,24,27,15,33,37
Humayun,Kabir,Sweden,27,32,31,41,32,22,33,24,27,15,33,37
Liam,Scott,Australia,21,32,26,29,25,23,37,32,30,33,35,35
Faustin,Mpegna,Cameroon,32,31,30,28,25,40,9,31,29,30,34,35
Shoaib,Khan,Germany,29,31,31,34,32,26,37,24,27,15,33,38
Kumar,Kushagra,India,17,31,31,36,35,20,48,24,27,15,33,37
Kunal,Mahajan,India,30,31,29,34,32,20,49,31,28,31,35,37
Pragnay,Reddy,India,22,31,31,28,27,37,27,24,27,15,33,37
Song,Tacho,India,29,31,31,36,31,26,39,23,26,15,32,37
Samuel,Aquilina,Malta,38,31,31,31,31,31,24,24,26,15,32,37
Yusuf,Bhoola,Panama,24,31,31,35,31,30,19,24,27,16,33,38
Kapil,Kumar,Philippines,33,31,30,40,26,28,22,23,26,15,32,36
Thamsanga,Kumalo,South Africa,22,31,31,33,31,29,31,24,27,15,33,37
Sinenhlanhla,Zwane,South Africa,22,31,31,33,37,22,58,24,27,15,33,37
Chihan,Kalindu,Sri Lanka,21,31,31,40,34,19,48,24,27,15,33,37
Tharindu,Rukshan,Sri Lanka,29,31,22,33,19,16,19,31,28,29,35,40
Jeewaka,Shashen,Sri Lanka,18,31,31,42,32,19,43,24,27,15,33,37
Imal,Zuwak,Sweden,32,31,31,39,28,25,39,24,27,15,33,37
Nasibu,Mapunda,Tanzania,30,31,31,35,29,30,21,24,27,15,33,38
Qasim,OryaKhail,Afghanistan,30,30,30,36,29,26,29,23,26,15,32,36
Ivaylo,Katzarski,Bulgaria,41,30,18,23,15,15,22,30,27,29,34,35
Bonny,Chingangbam,India,26,30,29,36,28,25,31,24,27,15,32,37
Techi,Sonam,India,25,30,30,28,27,36,20,24,27,15,33,37
Ryan,Bastiansz,Malta,36,30,30,24,30,36,22,23,26,15,31,36
Rhys,Saunders,Norway,18,30,29,34,29,28,15,24,27,15,33,38
Machanda,Biddappa,Philippines,40,30,29,40,27,23,29,23,25,15,31,35
Mien,Mehmood,Portugal,45,30,30,30,30,31,25,21,24,14,29,34
Heinrigh,Pieterse,South Africa,20,30,29,41,29,18,40,24,27,15,33,37
Nyiko,Shikwambana,South Africa,24,30,29,30,29,31,17,24,27,15,33,37
Shasheen,Fernando,Sri Lanka,28,30,30,35,30,23,38,24,26,15,32,37
Supun,Leelaratne,Sri Lanka,41,30,30,34,31,25,41,22,24,14,30,34
Vimud,Sapnaka,Sri Lanka,22,30,30,39,29,23,32,24,27,15,33,37
Azeem,Nazir,Switzerland,43,30,30,33,30,28,17,22,24,14,30,34
Cagri,Bayraktar,Turkey,42,30,30,30,26,33,24,22,25,14,30,34
Suliman,Safi,Afghanistan,19,29,29,39,29,18,44,24,27,15,33,37
Tom,Lace,England,24,29,29,26,28,35,19,24,27,15,33,37
Abhinav,Srivastava,India,20,29,29,32,28,25,34,24,27,15,33,37
Nilesh,Lamichaney,India,30,29,29,35,27,25,33,23,26,15,32,36
Kamsha,Yangfo,India,29,29,29,38,27,22,34,23,26,15,32,37
Abdul Hadi,,Pakistan,22,29,28,28,26,31,24,24,27,15,33,37
Aslam,Doria,Panama,39,29,12,15,8,12,9,29,28,27,33,37
Sarfraz,Butt,Saudi Arabia,26,29,29,29,28,30,21,24,27,16,33,38
Shahid,Arshad,Slovenia,37,29,29,35,30,22,32,29,28,27,33,36
Ayon,Fernando,Sri Lanka,21,29,29,39,29,18,46,24,27,15,33,37
Vishara,Fernando,Sri Lanka,18,29,29,29,25,32,30,24,27,15,33,37
Avishka,Perera,Sri Lanka,21,29,29,35,27,24,41,24,27,15,33,37
Cornel,Brown,Belize,44,28,28,32,28,25,32,21,24,14,29,34
Manoj,Adhikari,Bhutan,32,28,28,50,22,16,17,24,27,15,33,37
Abdullah,Shahid,Maldives,48,28,27,32,27,25,20,27,25,27,30,34
Ehtsham,Ul Haq,Norway,39,28,28,33,26,26,22,26,26,21,33,37
Jason,Oakes,South Africa,27,28,28,37,27,22,30,24,27,15,32,37
Sheran,Fonseka,Sri Lanka,20,28,28,35,29,18,43,24,27,15,33,37
Chathuranga,Dikkumbura,Sri Lanka,32,28,28,32,25,25,33,23,26,15,32,36
Daniel,Marsic,Croatia,37,27,27,34,23,25,18,23,26,15,32,36
Christopher,Turkich,Croatia,32,27,27,41,24,19,18,24,27,15,32,37
Vaseekaran,Aritharan,Germany,35,27,26,36,27,17,36,23,26,15,31,36
Suraj,Tayam,India,38,27,27,39,24,20,25,22,25,14,31,35
Shanmugasundram,Mohan,Seychelles,33,27,27,37,25,21,18,24,27,15,32,37
Chamalka,Fernando,Sri Lanka,21,27,27,25,25,30,27,24,27,15,33,37
Sathya,Narayanan,Switzerland,42,27,27,33,27,20,35,22,25,14,30,34
Namgang,Chejay,Bhutan,20,26,25,31,22,23,30,24,27,16,34,38
Vasil,Hristov,Bulgaria,22,26,26,31,26,18,41,24,27,15,33,38
Roland,Amah,Cameroon,41,26,26,36,24,19,25,22,25,14,30,35
Alain,Toube,Cameroon,35,26,26,24,20,32,21,23,26,15,32,36
Harish,Srinivasan,Germany,30,26,25,36,23,18,27,24,27,15,33,38
Henan,Nazir,India,25,26,25,34,25,17,36,24,27,15,33,37
Lahiru,Attanayake,Sri Lanka,23,26,26,32,26,21,27,24,27,15,33,37
Sadeesh,Jayawardena,Sri Lanka,18,26,25,36,23,18,23,24,27,15,33,37
Sasindu,Nanayakkara,Sri Lanka,29,26,25,31,25,18,42,23,26,15,32,37
Protais,Abanda,Cameroon,37,25,25,28,22,27,8,23,26,15,31,36
Alestin,Johnmary,France,29,25,25,33,25,17,28,24,27,15,32,37
Spiridon,Bogdos,Greece,26,25,24,35,21,18,26,24,27,15,33,38
Panagiotis,Magafas,Greece,53,25,25,28,27,21,18,19,21,12,26,30
Amit,Thakur,India,29,25,24,21,21,32,7,23,26,15,32,37
Vijay,Rao,India,25,25,25,30,25,17,43,24,27,15,33,37
Leneck,Nakomo,Malawi,18,25,18,13,18,23,24,24,27,16,34,38
Frederico,Carava,Mozambique,20,25,21,24,19,18,33,25,28,16,34,38
Ibrahim,Rahimi,Norway,20,25,25,30,25,18,40,24,27,15,33,38
Sandun,Fernando,Sri Lanka,23,25,25,32,23,21,31,24,27,15,33,37
Bishan,Mendis,Sri Lanka,22,25,25,27,22,25,24,24,27,15,33,37
Sachindu,Saumya,Sri Lanka,21,25,25,31,25,17,39,24,27,15,33,37
Ranesh,Silva,Sri Lanka,20,25,25,36,23,17,25,24,27,15,33,37
Abdul,Hadi,Afghanistan,17,24,12,18,8,12,9,24,27,15,33,37
Javed,Tarakai,Afghanistan,18,24,13,19,8,12,10,24,27,15,33,37
Mohammad,Sabir,Afghanistan,19,24,18,12,17,22,31,24,27,15,33,37
Patrick,Rowe,Australia,21,24,23,31,22,17,27,24,27,15,33,37
Winford,Broaster,Belize,21,24,17,12,17,22,9,24,27,15,33,37
Alexis,Balla,Cameroon,28,24,19,27,15,15,21,24,27,15,33,37
Omar,Willis,Cayman Islands,35,24,23,32,20,20,15,23,26,15,32,36
Jeffrey,Grzinic,Croatia,47,24,17,26,14,14,9,24,24,19,30,35
Kasey,Aldridge,England,21,24,17,12,17,22,15,24,27,15,33,37
Oliver,Carter,England,20,24,16,22,12,14,19,24,27,15,33,37
Harry,Duke,England,20,24,17,12,17,22,18,24,27,15,33,37
Alex,Horton,England,18,24,14,19,9,14,12,24,27,15,33,37
William,Naish,England,19,24,12,18,8,12,7,24,27,15,33,37
Abdul,Rahman,France,23,24,23,28,22,17,41,24,27,15,33,37
Abdulmalik,Jabarkhel,France,19,24,18,13,18,22,32,24,27,15,33,38
Mustafa,Omer,France,22,24,22,32,18,16,34,24,27,15,33,37
Richmond,Baaleri,Ghana,19,24,13,19,9,14,8,24,27,15,33,38
Andreas,Gasteratos,Greece,25,24,19,27,16,16,6,24,27,15,33,37
Indiya,Toku,India,27,24,15,23,11,13,10,24,27,15,32,37
Sanatombaroy,Laiphangbam,India,24,24,13,18,8,12,9,24,27,15,33,37
Nzanthung,Mozhui,India,26,24,12,17,8,12,11,24,27,15,32,37
